/api/admin/account-lookup | plain | DELETE | admin-spa = deny
/api/svc/{namespace}/{service}/{path...} | other-ns | POST | empty-sub = deny
/api/svc/{namespace}/{service}/{path...} | other-ns | POST | github-oidc = deny
/api/svc/{namespace}/{service}/{path...} | other-ns | POST | oauth2-proxy = deny
/api/svc/{namespace}/{service}/{path...} | other-ns | POST | per-key-other-ns = deny
/api/svc/{namespace}/{service}/{path...} | other-ns | POST | per-key-owned-ns = deny
/api/svc/{namespace}/{service}/{path...} | other-ns | POST | spa = deny
/api/svc/{namespace}/{service}/{path...} | other-ns | POST | user-key = deny
/api/svc/{namespace}/{service}/{path...} | other-ns | POST | user-key-verified = deny
/api/svc/{namespace}/{service}/{path...} | other-ns | QUERY | admin-spa = deny
/api/svc/{namespace}/{service}/{path...} | other-ns | QUERY | cua-cli = deny
/api/svc/{namespace}/{service}/{path...} | other-ns | QUERY | dcr-client = deny
/api/svc/{namespace}/{service}/{path...} | other-ns | QUERY | empty-sub = deny
/api/svc/{namespace}/{service}/{path...} | other-ns | QUERY | github-oidc = deny
/api/svc/{namespace}/{service}/{path...} | other-ns | QUERY | oauth2-proxy = deny
/api/svc/{namespace}/{service}/{path...} | other-ns | QUERY | per-key-other-ns = deny
/api/svc/{namespace}/{service}/{path...} | other-ns | QUERY | per-key-owned-ns = deny
/api/svc/{namespace}/{service}/{path...} | other-ns | QUERY | spa = deny
/api/svc/{namespace}/{service}/{path...} | other-ns | QUERY | user-key = deny
/api/svc/{namespace}/{service}/{path...} | other-ns | QUERY | user-key-verified = deny
/api/svc/{namespace}/{service}/{path...} | owned-ns | DELETE | admin-spa = allow
/api/svc/{namespace}/{service}/{path...} | owned-ns | DELETE | cua-cli = allow
/api/svc/{namespace}/{service}/{path...} | owned-ns | DELETE | dcr-client = allow
/api/svc/{namespace}/{service}/{path...} | owned-ns | DELETE | empty-sub = deny
/api/svc/{namespace}/{service}/{path...} | owned-ns | DELETE | github-oidc = allow
/api/svc/{namespace}/{service}/{path...} | owned-ns | DELETE | oauth2-proxy = allow
/api/svc/{namespace}/{service}/{path...} | owned-ns | DELETE | per-key-other-ns = deny
/api/svc/{namespace}/{service}/{path...} | owned-ns | DELETE | per-key-owned-ns = allow
/api/svc/{namespace}/{service}/{path...} | owned-ns | DELETE | spa = allow
/api/svc/{namespace}/{service}/{path...} | owned-ns | DELETE | user-key = allow
/api/svc/{namespace}/{service}/{path...} | owned-ns | DELETE | user-key-verified = allow
/api/svc/{namespace}/{service}/{path...} | owned-ns | GET | admin-spa = allow
/api/svc/{namespace}/{service}/{path...} | owned-ns | GET | cua-cli = allow
/api/svc/{namespace}/{service}/{path...} | owned-ns | GET | dcr-client = allow
/api/svc/{namespace}/{service}/{path...} | owned-ns | GET | empty-sub = deny
/api/svc/{namespace}/{service}/{path...} | owned-ns | GET | github-oidc = allow
/api/svc/{namespace}/{service}/{path...} | owned-ns | GET | oauth2-proxy = allow
/api/svc/{namespace}/{service}/{path...} | owned-ns | GET | per-key-other-ns = deny
/api/svc/{namespace}/{service}/{path...} | owned-ns | GET | per-key-owned-ns = allow
/api/svc/{namespace}/{service}/{path...} | owned-ns | GET | spa = allow
/api/svc/{namespace}/{service}/{path...} | owned-ns | GET | user-key = allow
/api/svc/{namespace}/{service}/{path...} | owned-ns | GET | user-key-verified = allow
/api/svc/{namespace}/{service}/{path...} | owned-ns | PATCH | admin-spa = allow
/api/svc/{namespace}/{service}/{path...} | owned-ns | PATCH | cua-cli = allow
/api/svc/{namespace}/{service}/{path...} | owned-ns | PATCH | dcr-client = allow
/api/svc/{namespace}/{service}/{path...} | owned-ns | PATCH | empty-sub = deny
/api/svc/{namespace}/{service}/{path...} | owned-ns | PATCH | github-oidc = allow
/api/svc/{namespace}/{service}/{path...} | owned-ns | PATCH | oauth2-proxy = allow
/api/svc/{namespace}/{service}/{path...} | owned-ns | PATCH | per-key-other-ns = deny
/api/svc/{namespace}/{service}/{path...} | owned-ns | PATCH | per-key-owned-ns = allow
/api/svc/{namespace}/{service}/{path...} | owned-ns | PATCH | spa = allow
/api/svc/{namespace}/{service}/{path...} | owned-ns | PATCH | user-key = allow
/api/svc/{namespace}/{service}/{path...} | owned-ns | PATCH | user-key-verified = allow
/api/svc/{namespace}/{service}/{path...} | owned-ns | POST | admin-spa = allow
/api/svc/{namespace}/{service}/{path...} | owned-ns | POST | cua-cli = allow
/api/svc/{namespace}/{service}/{path...} | owned-ns | POST | dcr-client = allow
/api/svc/{namespace}/{service}/{path...} | owned-ns | POST | empty-sub = deny
/api/svc/{namespace}/{service}/{path...} | owned-ns | POST | github-oidc = allow
/api/svc/{namespace}/{service}/{path...} | owned-ns | POST | oauth2-proxy = allow
/api/svc/{namespace}/{service}/{path...} | owned-ns | POST | per-key-other-ns = deny
/api/svc/{namespace}/{service}/{path...} | owned-ns | POST | per-key-owned-ns = allow
/api/svc/{namespace}/{service}/{path...} | owned-ns | POST | spa = allow
/api/svc/{namespace}/{service}/{path...} | owned-ns | POST | user-key = allow
/api/svc/{namespace}/{service}/{path...} | owned-ns | POST | user-key-verified = allow
/api/svc/{namespace}/{service}/{path...} | owned-ns | QUERY | admin-spa = allow
/api/svc/{namespace}/{service}/{path...} | owned-ns | QUERY | cua-cli = allow
/api/svc/{namespace}/{service}/{path...} | owned-ns | QUERY | dcr-client = allow
/api/svc/{namespace}/{service}/{path...} | owned-ns | QUERY | empty-sub = deny
/api/svc/{namespace}/{service}/{path...} | owned-ns | QUERY | github-oidc = allow
/api/svc/{namespace}/{service}/{path...} | owned-ns | QUERY | oauth2-proxy = allow
/api/svc/{namespace}/{service}/{path...} | owned-ns | QUERY | per-key-other-ns = deny
/api/svc/{namespace}/{service}/{path...} | owned-ns | QUERY | per-key-owned-ns = allow
/api/svc/{namespace}/{service}/{path...} | owned-ns | QUERY | spa = allow
/api/svc/{namespace}/{service}/{path...} | owned-ns | QUERY | user-key = allow
/api/svc/{namespace}/{service}/{path...} | owned-ns | QUERY | user-key-verified = allow
/api/svc/{namespace}/{service}/{path...} | unreachable-ns | DELETE | admin-spa = error
/api/svc/{namespace}/{service}/{path...} | unreachable-ns | DELETE | cua-cli = error
/api/svc/{namespace}/{service}/{path...} | unreachable-ns | DELETE | dcr-client = error
/api/svc/{namespace}/{service}/{path...} | unreachable-ns | DELETE | empty-sub = deny
/api/svc/{namespace}/{service}/{path...} | unreachable-ns | DELETE | github-oidc = deny
/api/svc/{namespace}/{service}/{path...} | unreachable-ns | DELETE | oauth2-proxy = error
/api/svc/{namespace}/{service}/{path...} | unreachable-ns | DELETE | per-key-other-ns = deny
/api/svc/{namespace}/{service}/{path...} | unreachable-ns | DELETE | per-key-owned-ns = deny
/api/svc/{namespace}/{service}/{path...} | unreachable-ns | DELETE | spa = error
/api/svc/{namespace}/{service}/{path...} | unreachable-ns | DELETE | user-key = error
/api/svc/{namespace}/{service}/{path...} | unreachable-ns | DELETE | user-key-verified = error
/api/svc/{namespace}/{service}/{path...} | unreachable-ns | GET | admin-spa = error
/api/svc/{namespace}/{service}/{path...} | unreachable-ns | GET | cua-cli = error
/api/svc/{namespace}/{service}/{path...} | unreachable-ns | GET | dcr-client = error
/api/svc/{namespace}/{service}/{path...} | unreachable-ns | GET | empty-sub = deny
/api/svc/{namespace}/{service}/{path...} | unreachable-ns | GET | github-oidc = deny
/api/svc/{namespace}/{service}/{path...} | unreachable-ns | GET | oauth2-proxy = error
/api/svc/{namespace}/{service}/{path...} | unreachable-ns | GET | per-key-other-ns = deny
/api/svc/{namespace}/{service}/{path...} | unreachable-ns | GET | per-key-owned-ns = deny
/api/svc/{namespace}/{service}/{path...} | unreachable-ns | GET | spa = error
/api/svc/{namespace}/{service}/{path...} | unreachable-ns | GET | user-key = error
/api/svc/{namespace}/{service}/{path...} | unreachable-ns | GET | user-key-verified = error
/api/svc/{namespace}/{service}/{path...} | unreachable-ns | PATCH | admin-spa = error
/api/svc/{namespace}/{service}/{path...} | unreachable-ns | PATCH | cua-cli = error
/api/svc/{namespace}/{service}/{path...} | unreachable-ns | PATCH | dcr-client = error
/api/svc/{namespace}/{service}/{path...} | unreachable-ns | PATCH | empty-sub = deny
/api/svc/{namespace}/{service}/{path...} | unreachable-ns | PATCH | github-oidc = deny
/api/svc/{namespace}/{service}/{path...} | unreachable-ns | PATCH | oauth2-proxy = error
/api/svc/{namespace}/{service}/{path...} | unreachable-ns | PATCH | per-key-other-ns = deny
/api/svc/{namespace}/{service}/{path...} | unreachable-ns | PATCH | per-key-owned-ns = deny
/api/svc/{namespace}/{service}/{path...} | unreachable-ns | PATCH | spa = error
/api/svc/{namespace}/{service}/{path...} | unreachable-ns | PATCH | user-key = error
/api/svc/{namespace}/{service}/{path...} | unreachable-ns | PATCH | user-key-verified = error
/api/svc/{namespace}/{service}/{path...} | unreachable-ns | POST | admin-spa = error
/api/svc/{namespace}/{service}/{path...} | unreachable-ns | POST | cua-cli = error
/api/svc/{namespace}/{service}/{path...} | unreachable-ns | POST | dcr-client = error
/api/svc/{namespace}/{service}/{path...} | unreachable-ns | POST | empty-sub = deny
/api/svc/{namespace}/{service}/{path...} | unreachable-ns | POST | github-oidc = deny
/api/svc/{namespace}/{service}/{path...} | unreachable-ns | POST | oauth2-proxy = error
/api/svc/{namespace}/{service}/{path...} | unreachable-ns | POST | per-key-other-ns = deny
/api/svc/{namespace}/{service}/{path...} | unreachable-ns | POST | per-key-owned-ns = deny
/api/svc/{namespace}/{service}/{path...} | unreachable-ns | POST | spa = error
/api/svc/{namespace}/{service}/{path...} | unreachable-ns | POST | user-key = error
/api/svc/{namespace}/{service}/{path...} | unreachable-ns | POST | user-key-verified = error
/api/svc/{namespace}/{service}/{path...} | unreachable-ns | QUERY | admin-spa = error
/api/svc/{namespace}/{service}/{path...} | unreachable-ns | QUERY | cua-cli = error
/api/svc/{namespace}/{service}/{path...} | unreachable-ns | QUERY | dcr-client = error
/api/svc/{namespace}/{service}/{path...} | unreachable-ns | QUERY | empty-sub = deny
/api/svc/{namespace}/{service}/{path...} | unreachable-ns | QUERY | github-oidc = deny
/api/svc/{namespace}/{service}/{path...} | unreachable-ns | QUERY | oauth2-proxy = error
/api/svc/{namespace}/{service}/{path...} | unreachable-ns | QUERY | per-key-other-ns = deny
/api/svc/{namespace}/{service}/{path...} | unreachable-ns | QUERY | per-key-owned-ns = deny
/api/svc/{namespace}/{service}/{path...} | unreachable-ns | QUERY | spa = error
/api/svc/{namespace}/{service}/{path...} | unreachable-ns | QUERY | user-key = error
/api/svc/{namespace}/{service}/{path...} | unreachable-ns | QUERY | user-key-verified = error
/api/usage/browser-timings | plain | DELETE | admin-spa = deny
/api/usage/browser-timings | plain | DELETE | cua-cli = deny
/api/usage/browser-timings | plain | DELETE | dcr-client = deny
/api/usage/browser-timings | plain | DELETE | empty-sub = deny
/api/usage/browser-timings | plain | DELETE | github-oidc = deny
/api/usage/browser-timings | plain | DELETE | oauth2-proxy = deny
/api/usage/browser-timings | plain | DELETE | per-key-other-ns = deny
/api/usage/browser-timings | plain | DELETE | per-key-owned-ns = deny
/api/usage/browser-timings | plain | DELETE | spa = deny
/api/usage/browser-timings | plain | DELETE | user-key = deny
/api/usage/browser-timings | plain | DELETE | user-key-verified = deny
/api/usage/browser-timings | plain | GET | admin-spa = deny
/api/usage/browser-timings | plain | GET | cua-cli = deny
/api/usage/browser-timings | plain | GET | dcr-client = deny
/api/usage/browser-timings | plain | GET | empty-sub = deny
/api/usage/browser-timings | plain | GET | github-oidc = deny
/api/usage/browser-timings | plain | GET | oauth2-proxy = deny
/api/usage/browser-timings | plain | GET | per-key-other-ns = deny
/api/usage/browser-timings | plain | GET | per-key-owned-ns = deny
/api/usage/browser-timings | plain | GET | spa = deny
/api/usage/browser-timings | plain | GET | user-key = deny
/api/usage/browser-timings | plain | GET | user-key-verified = deny
/api/usage/browser-timings | plain | PATCH | admin-spa = deny
/api/usage/browser-timings | plain | PATCH | cua-cli = deny
/api/usage/browser-timings | plain | PATCH | dcr-client = deny
/api/usage/browser-timings | plain | PATCH | empty-sub = deny
/api/usage/browser-timings | plain | PATCH | github-oidc = deny
/api/usage/browser-timings | plain | PATCH | oauth2-proxy = deny
/api/usage/browser-timings | plain | PATCH | per-key-other-ns = deny
/api/usage/browser-timings | plain | PATCH | per-key-owned-ns = deny
/api/usage/browser-timings | plain | PATCH | spa = deny
/api/usage/browser-timings | plain | PATCH | user-key = deny
/api/usage/browser-timings | plain | PATCH | user-key-verified = deny
/api/usage/browser-timings | plain | POST | admin-spa = allow
/api/usage/browser-timings | plain | POST | cua-cli = deny
/api/usage/browser-timings | plain | POST | dcr-client = deny
/api/usage/browser-timings | plain | POST | empty-sub = deny
/api/usage/browser-timings | plain | POST | github-oidc = deny
/api/usage/browser-timings | plain | POST | oauth2-proxy = deny
/api/usage/browser-timings | plain | POST | per-key-other-ns = deny
/api/usage/browser-timings | plain | POST | per-key-owned-ns = deny
/api/usage/browser-timings | plain | POST | spa = allow
/api/usage/browser-timings | plain | POST | user-key = deny
/api/usage/browser-timings | plain | POST | user-key-verified = deny
/api/usage/browser-timings | plain | QUERY | admin-spa = deny
/api/usage/browser-timings | plain | QUERY | cua-cli = deny
/api/usage/browser-timings | plain | QUERY | dcr-client = deny
/api/usage/browser-timings | plain | QUERY | empty-sub = deny
/api/usage/browser-timings | plain | QUERY | github-oidc = deny
/api/usage/browser-timings | plain | QUERY | oauth2-proxy = deny
/api/usage/browser-timings | plain | QUERY | per-key-other-ns = deny
/api/usage/browser-timings | plain | QUERY | per-key-owned-ns = deny
/api/usage/browser-timings | plain | QUERY | spa = deny
/api/usage/browser-timings | plain | QUERY | user-key = deny
/api/usage/browser-timings | plain | QUERY | user-key-verified = deny
/api/usage/overview | plain | DELETE | admin-spa = deny
/api/usage/overview | plain | DELETE | cua-cli = deny
/api/usage/overview | plain | DELETE | dcr-client = deny
/api/usage/overview | plain | DELETE | empty-sub = deny
/api/usage/overview | plain | DELETE | github-oidc = deny
/api/usage/overview | plain | DELETE | oauth2-proxy = deny
/api/usage/overview | plain | DELETE | per-key-other-ns = deny
/api/usage/overview | plain | DELETE | per-key-owned-ns = deny
/api/usage/overview | plain | DELETE | spa = deny
/api/usage/overview | plain | DELETE | user-key = deny
/api/usage/overview | plain | DELETE | user-key-verified = deny
/api/usage/overview | plain | GET | admin-spa = allow
/api/usage/overview | plain | GET | cua-cli = deny
/api/usage/overview | plain | GET | dcr-client = deny
/api/usage/overview | plain | GET | empty-sub = deny
/api/usage/overview | plain | GET | github-oidc = deny
/api/usage/overview | plain | GET | oauth2-proxy = deny
/api/usage/overview | plain | GET | per-key-other-ns = deny
/api/usage/overview | plain | GET | per-key-owned-ns = deny
/api/usage/overview | plain | GET | spa = allow
/api/usage/overview | plain | GET | user-key = deny
/api/usage/overview | plain | GET | user-key-verified = deny
/api/usage/overview | plain | PATCH | admin-spa = deny
/api/usage/overview | plain | PATCH | cua-cli = deny
/api/usage/overview | plain | PATCH | dcr-client = deny
/api/usage/overview | plain | PATCH | empty-sub = deny
/api/usage/overview | plain | PATCH | github-oidc = deny
/api/usage/overview | plain | PATCH | oauth2-proxy = deny
/api/usage/overview | plain | PATCH | per-key-other-ns = deny
/api/usage/overview | plain | PATCH | per-key-owned-ns = deny
/api/usage/overview | plain | PATCH | spa = deny
/api/usage/overview | plain | PATCH | user-key = deny
/api/usage/overview | plain | PATCH | user-key-verified = deny
/api/usage/overview | plain | POST | admin-spa = deny
/api/usage/overview | plain | POST | cua-cli = deny
/api/usage/overview | plain | POST | dcr-client = deny
/api/usage/overview | plain | POST | empty-sub = deny
/api/usage/overview | plain | POST | github-oidc = deny
/api/usage/overview | plain | POST | oauth2-proxy = deny
/api/usage/overview | plain | POST | per-key-other-ns = deny
/api/usage/overview | plain | POST | per-key-owned-ns = deny
/api/usage/overview | plain | POST | spa = deny
/api/usage/overview | plain | POST | user-key = deny
/api/usage/overview | plain | POST | user-key-verified = deny
